Postcode,Latitude,Longitude,Total Crimes
11204,40.61527,-73.987149,0
11229,40.597369,-73.948946,6
11234,40.613353,-73.930129,0
11203,40.642031,-73.931151,0
11235,40.586845,-73.96198,1
11213,40.672762,-73.927973,0
11213,40.672762,-73.927973,0
11213,40.672762,-73.927973,12
11207,40.66051,-73.890288,0
11208,40.676513,-73.863151,0
11223,40.602084,-73.970013,3
11223,40.590564,-73.969964,2
11230,40.63398,-73.966558,2
11208,40.670724,-73.874208,0
11208,40.670724,-73.874208,0
11208,40.670724,-73.874208,0
11208,40.670724,-73.874208,21
11212,40.659288,-73.922919,1
11220,40.640545,-74.000731,8
11213,40.663701,-73.936049,2
11234,40.613317,-73.938871,1
11204,40.634875,-73.981528,0
11204,40.634875,-73.981528,0
11204,40.634875,-73.981528,4
11207,40.660134,-73.887023,1
11208,40.664075,-73.866092,2
11235,40.579737,-73.956329,0
11235,40.579737,-73.956329,0
11235,40.579737,-73.956329,10
11204,40.615252,-73.97635,2
11204,40.62191,-73.995022,9
11223,40.6013,-73.976953,9
11228,40.610963,-74.013376,1
11218,40.645017,-73.980761,0
11203,40.65843,-73.929076,0
11203,40.65843,-73.929076,0
11203,40.65843,-73.929076,0
11203,40.65843,-73.929076,41
11236,40.651022,-73.91402,0
11229,40.60422,-73.955485,14
11203,40.654704,-73.941089,0
11234,40.615998,-73.912989,0
11204,40.60731,-73.986595,0
11204,40.60731,-73.986595,0
11204,40.60731,-73.986595,1
11223,40.608862,-73.965058,2
11224,40.578188,-73.99203,1
11210,40.623561,-73.946279,18
11225,40.669339,-73.960675,5
11213,40.676094,-73.935688,6
11203,40.648423,-73.925948,0
11203,40.648423,-73.925948,0
11203,40.648423,-73.925948,1
11226,40.648608,-73.952821,0
11226,40.648608,-73.952821,0
11226,40.648608,-73.952821,26
11204,40.612273,-73.986713,4
11226,40.64971,-73.966046,7
11206,40.707104,-73.945475,6
11234,40.632524,-73.924417,1
11212,40.658295,-73.920109,0
11212,40.658295,-73.920109,0
11212,40.658295,-73.920109,3
11235,40.579607,-73.962071,0
11235,40.590423,-73.951753,0
11229,40.604349,-73.955528,1
11216,40.690725,-73.950433,4
11206,40.702392,-73.941801,4
11216,40.681572,-73.945446,0
11216,40.681572,-73.945446,0
11216,40.681572,-73.945446,10
11228,40.62668,-74.01512,3
11207,40.654031,-73.894854,0
11201,40.687466,-73.988288,1
11233,40.683241,-73.930813,5
11212,40.666545,-73.910904,0
11212,40.666545,-73.910904,0
11212,40.666545,-73.910904,4
11209,40.620957,-74.03015,0
11205,40.696324,-73.97578,16
11203,40.657131,-73.928018,0
11210,40.637711,-73.948159,2
11205,40.690202,-73.961478,0
11205,40.690202,-73.961478,0
11205,40.690202,-73.961478,0
11233,40.677805,-73.915843,0
11233,40.677805,-73.915843,0
11233,40.677805,-73.915843,0
11233,40.677805,-73.915843,16
11236,40.635916,-73.886412,0
11207,40.657922,-73.879354,2
11221,40.694921,-73.927931,0
11212,40.656068,-73.907245,0
11212,40.656068,-73.907245,0
11212,40.656068,-73.907245,0
11212,40.656068,-73.907245,0
11212,40.656068,-73.907245,16
11236,40.634085,-73.907925,3
11229,40.596145,-73.928793,2
11229,40.60665,-73.939176,11
11236,40.644203,-73.892264,2
11214,40.595341,-73.993457,5
11217,40.67634,-73.977367,20
11212,40.667377,-73.908214,8
11203,40.646877,-73.920977,6
11235,40.591109,-73.9391,9
11201,40.697901,-73.98054,7
11207,40.657212,-73.888852,0
11224,40.574411,-73.99194,8
11213,40.674794,-73.942639,4
11207,40.67789,-73.889758,4
11221,40.695362,-73.915142,0
11221,40.695362,-73.915142,0
11221,40.695362,-73.915142,0
11221,40.695362,-73.915142,10
11207,40.671987,-73.893896,0
11207,40.671987,-73.893896,0
11207,40.671987,-73.893896,16
11201,40.685419,-73.993351,0
11201,40.685419,-73.993351,0
11201,40.685419,-73.993351,0
11201,40.685419,-73.993351,9
11207,40.688387,-73.910276,2
11206,40.697781,-73.947809,0
11212,40.670986,-73.908194,0
11212,40.670986,-73.908194,0
11212,40.670986,-73.908194,4
11221,40.691077,-73.918152,2
11203,40.643889,-73.922732,0
11208,40.677104,-73.883433,0
11208,40.677104,-73.883433,0
11208,40.677104,-73.883433,0
11208,40.677104,-73.883433,0
11208,40.677104,-73.883433,14
11224,40.5825,-73.973122,0
11224,40.582533,-73.973132,0
11221,40.688695,-73.935499,6
11224,40.582533,-73.973132,0
11224,40.582533,-73.973132,7
11206,40.694086,-73.940744,0
11206,40.694086,-73.940744,0
11206,40.694086,-73.940744,0
11216,40.686076,-73.945229,0
11216,40.686076,-73.945229,0
11216,40.686076,-73.945229,1
11207,40.655997,-73.886547,24
11201,40.701343,-73.982314,0
11201,40.701343,-73.982314,0
11201,40.701343,-73.982314,4
11201,40.701343,-73.982314,0
11221,40.688695,-73.935499,0
11206,40.7025,-73.948869,7
11221,40.688419,-73.924833,0
11221,40.688419,-73.924833,0
11221,40.688419,-73.924833,5
11219,40.632478,-74.007645,0
11234,40.621413,-73.908987,0
11201,40.694682,-73.988853,0
11201,40.694682,-73.988853,0
11201,40.694682,-73.988853,9
11220,40.642121,-74.018997,0
11220,40.642121,-74.018997,0
11220,40.642121,-74.018997,8
11238,40.674406,-73.960254,0
11238,40.674406,-73.960254,0
11238,40.674406,-73.960254,7
11217,40.680428,-73.980491,1
11225,40.665035,-73.959031,0
11225,40.665035,-73.959031,0
11225,40.665035,-73.959031,3
11215,40.67146,-73.977783,2
11221,40.68832,-73.932275,0
11221,40.68832,-73.932275,0
11221,40.68832,-73.932275,0
11221,40.68832,-73.932275,16
11212,40.668475,-73.912351,16
11207,40.668167,-73.897835,0
11207,40.668167,-73.897835,0
11207,40.668167,-73.897835,0
11224,40.574607,-73.996292,5
11209,40.63359,-74.023948,7
11212,40.672462,-73.906552,0
11212,40.672462,-73.906552,0
11212,40.672462,-73.906552,2
11232,40.650785,-74.008105,1
11213,40.674656,-73.927794,0
11213,40.674656,-73.927794,0
11213,40.674656,-73.927794,7
11208,40.676129,-73.880337,1
10002,40.713273,-73.991339,1
11239,40.64726,-73.881114,0
11239,40.64726,-73.881114,0
11239,40.64726,-73.881114,6
11212,40.665965,-73.918107,0
11212,40.665965,-73.918107,0
11212,40.665965,-73.918107,4
11239,40.645806,-73.881671,2
11236,40.647323,-73.892022,3
11217,40.687257,-73.983579,7
11224,40.57752,-73.969517,0
11224,40.57752,-73.969517,0
11224,40.57752,-73.969517,1
11232,40.654293,-74.005889,47
11237,40.698021,-73.920711,4
11221,40.694018,-73.915263,0
11221,40.694018,-73.915263,0
11221,40.694018,-73.915263,2
11206,40.702427,-73.952985,1
11237,40.697781,-73.919777,0
11237,40.697781,-73.919777,0
11237,40.697781,-73.919777,11
11207,40.690353,-73.904803,4
11691,40.593779,-73.767199,4
11213,40.672713,-73.936924,0
11213,40.672713,-73.936924,0
11213,40.672713,-73.936924,0
11213,40.672713,-73.936924,2
11203,40.662447,-73.936382,0
11203,40.662447,-73.936382,0
11203,40.662447,-73.936382,22
11203,40.636455,-73.933582,5
11212,40.668856,-73.911499,2
11203,40.658939,-73.94629,1
11212,40.663559,-73.926959,0
11212,40.663559,-73.926959,0
11212,40.663559,-73.926959,1
11226,40.648044,-73.951891,0
11214,40.594291,-73.98577,0
11214,40.594291,-73.98577,0
11214,40.594291,-73.98577,0
11214,40.594291,-73.98577,0
11214,40.594291,-73.98577,0
11214,40.594291,-73.98577,25
11210,40.633237,-73.952929,15
11235,40.581681,-73.967308,0
11235,40.581681,-73.967308,0
11235,40.581681,-73.967308,52
11203,40.648657,-73.922171,0
11203,40.648657,-73.922171,0
11203,40.648657,-73.922171,0
11203,40.648657,-73.922171,0
11203,40.648657,-73.922171,56
11208,40.691146,-73.868328,0
11208,40.691146,-73.868328,0
11208,40.691146,-73.868328,0
11208,40.691146,-73.868328,0
11208,40.691146,-73.868328,0
11208,40.691146,-73.868328,47
11208,40.657459,-73.874756,0
11208,40.657459,-73.874756,0
11208,40.657459,-73.874756,15
11229,40.609912,-73.948512,63
11217,40.688834,-73.976905,23
11207,40.667456,-73.894747,0
11207,40.667456,-73.894747,0
11207,40.667456,-73.894747,0
11207,40.667456,-73.894747,0
11207,40.667456,-73.894747,0
11207,40.667456,-73.894747,35
11225,40.670349,-73.961695,0
11225,40.670349,-73.961695,0
11225,40.670349,-73.961695,0
11225,40.670349,-73.961695,0
11225,40.670349,-73.961695,40
11214,40.613262,-74.003404,26
11211,40.712184,-73.939722,0
11211,40.712184,-73.939722,0
11211,40.712184,-73.939722,0
11211,40.712184,-73.939722,105
11213,40.67944,-73.932407,0
11213,40.67944,-73.932407,0
11213,40.67944,-73.932407,0
11213,40.67944,-73.932407,0
11213,40.67944,-73.932407,35
11216,40.685004,-73.947152,0
11216,40.685004,-73.947152,0
11216,40.685004,-73.947152,0
11216,40.685004,-73.947152,0
11216,40.685004,-73.947152,13
11215,40.669629,-73.979287,0
11215,40.669629,-73.979287,0
11215,40.669629,-73.979287,0
11215,40.669629,-73.979287,0
11215,40.669629,-73.979287,29
11226,40.649787,-73.95855,0
11226,40.649787,-73.95855,0
11226,40.649787,-73.95855,0
11226,40.649787,-73.95855,0
11226,40.649787,-73.95855,0
11226,40.649787,-73.95855,0
11226,40.649787,-73.95855,26
11204,40.620446,-73.981795,10
11203,40.658893,-73.942458,0
11203,40.658893,-73.942458,0
11203,40.658893,-73.942458,0
11203,40.658893,-73.942458,0
11203,40.658893,-73.942458,25
11237,40.69697,-73.910791,0
11237,40.69697,-73.910791,0
11237,40.69697,-73.910791,0
11237,40.69697,-73.910791,0
11237,40.69697,-73.910791,40
11220,40.637282,-74.023849,12
11219,40.627784,-74.004485,0
11209,40.627835,-74.040046,30
11235,40.594124,-73.937696,0
11235,40.594124,-73.937696,0
11235,40.594124,-73.937696,0
11235,40.594124,-73.937696,0
11235,40.594124,-73.937696,0
11235,40.594124,-73.937696,46
11236,40.641474,-73.898254,0
11236,40.641474,-73.898254,0
11236,40.641474,-73.898254,0
11236,40.641474,-73.898254,19
11234,40.613881,-73.912167,0
11204,40.620446,-73.981795,0
11204,40.620446,-73.981795,0
11236,40.633285,-73.916735,0
11236,40.633285,-73.916735,0
11236,40.633285,-73.916735,0
11236,40.633285,-73.916735,0
11236,40.633285,-73.916735,0
11236,40.633285,-73.916735,0
11236,40.633285,-73.916735,39
11201,40.690145,-73.989132,7
11230,40.620525,-73.959285,41
11235,40.580894,-73.935952,0
11223,40.589268,-73.981738,23
11237,40.69737,-73.913171,0
11232,40.65571,-74.005197,11
11201,40.694926,-73.986015,0
11201,40.694926,-73.986015,0
11201,40.694926,-73.986015,0
11201,40.694926,-73.986015,25
11225,40.667195,-73.951167,8
11225,40.669567,-73.961962,51
11222,40.721981,-73.953281,0
11222,40.721981,-73.953281,0
11222,40.721981,-73.953281,0
11222,40.721981,-73.953281,10
11208,40.678276,-73.87596,26
11235,40.582585,-73.963477,34
11213,40.675612,-73.938843,0
11213,40.675612,-73.938843,0
11213,40.675612,-73.938843,13
11208,40.687145,-73.878547,0
11211,40.715073,-73.954754,0
11211,40.715073,-73.954754,0
11211,40.715073,-73.954754,0
11211,40.715073,-73.954754,47
11217,40.683559,-73.98027,0
11217,40.683559,-73.98027,0
10038,40.71276,-73.997489,2
11217,40.683559,-73.98027,26
11207,40.674135,-73.89643,4
11214,40.604879,-73.994404,1
11223,40.589317,-73.98131,2
11224,40.577208,-73.985953,7
11226,40.645016,-73.963208,0
11215,40.670764,-73.987787,0
11211,40.705898,-73.955611,10
11219,40.642834,-73.992948,5
11201,40.684524,-73.990993,9
11201,40.697339,-73.985016,0
11201,40.697339,-73.985016,0
11201,40.697339,-73.985016,0
11201,40.697339,-73.985016,29
11217,40.686499,-73.979649,6
11214,40.606792,-74.00806,1
11207,40.677697,-73.886936,1
11207,40.661072,-73.886942,2
11225,40.6701,-73.954972,5
11231,40.677969,-74.014363,2
11215,40.676668,-73.985258,0
11215,40.676668,-73.985258,0
11215,40.676668,-73.985258,2
11215,40.660976,-73.988297,0
11218,40.649404,-73.971736,2
11215,40.660976,-73.988297,0
11215,40.660976,-73.988297,1
11218,40.63228,-73.973898,0
11234,40.628659,-73.92793,0
11203,40.65843,-73.929076,2
11212,40.65911,-73.920368,5
11226,40.640066,-73.947253,0
11221,40.695056,-73.92814,4
11239,40.646599,-73.878441,4
11238,40.676094,-73.97038,2
11207,40.67715,-73.903953,22
11217,40.678983,-73.976497,0
11217,40.678983,-73.976497,0
11217,40.678983,-73.976497,3
11212,40.666518,-73.924057,11
11238,40.678488,-73.962105,17
11221,40.694507,-73.929107,9
11205,40.695332,-73.969243,19
11220,40.639571,-74.01976,2
11221,40.688831,-73.920906,16
11216,40.68538,-73.954302,0
11232,40.65571,-74.005197,1
11221,40.689842,-73.925506,0
11215,40.656944,-73.983115,0
10014,40.732593,-74.006466,4
10032,40.834899,-73.941085,2
10034,40.85899,-73.922894,0
10028,40.777455,-73.960713,0
10035,40.801007,-73.939349,0
10035,40.801007,-73.939349,0
10035,40.801007,-73.939349,14
10032,40.838954,-73.936838,2
10024,40.785287,-73.97343,0
10024,40.785287,-73.97343,0
10024,40.785287,-73.97343,0
10039,40.824319,-73.93712,23
10011,40.744349,-74.000253,0
10029,40.793763,-73.949381,0
10029,40.793763,-73.949381,0
10029,40.793763,-73.949381,0
10029,40.793763,-73.949381,0
10029,40.793763,-73.949381,0
10029,40.793763,-73.949381,7
10009,40.721807,-73.979022,3
10036,40.761448,-73.988019,0
10036,40.761448,-73.988019,0
10036,40.761448,-73.988019,9
10003,40.729636,-73.983818,0
10003,40.729636,-73.983818,0
10003,40.729636,-73.983818,8
10002,40.72154,-73.986648,7
10002,40.718895,-73.979308,7
10002,40.720581,-73.985645,0
10002,40.720581,-73.985645,0
10002,40.720581,-73.985645,0
10002,40.720581,-73.985645,29
10032,40.831227,-73.942143,4
10035,40.805953,-73.935179,0
10035,40.805953,-73.935179,0
10035,40.805953,-73.935179,0
10035,40.805953,-73.935179,5
10001,40.748818,-73.999646,4
10009,40.726473,-73.975181,7
10027,40.81027,-73.957482,7
10003,40.735161,-73.982027,0
10003,40.735161,-73.982027,0
10009,40.724117,-73.986381,0
10003,40.735161,-73.982027,8
10011,40.735692,-73.999026,2
10002,40.715905,-73.990895,2
10027,40.815256,-73.955325,0
10027,40.815256,-73.955325,0
10027,40.815256,-73.955325,0
10027,40.815256,-73.955325,0
10027,40.815256,-73.955325,33
10024,40.780822,-73.976855,0
10024,40.780822,-73.976855,0
10024,40.780822,-73.976855,0
10024,40.780822,-73.976855,10
10035,40.798884,-73.933319,0
10035,40.798884,-73.933319,0
10035,40.798884,-73.933319,8
10010,40.738548,-73.982455,0
10010,40.738548,-73.982455,0
10040,40.860412,-73.927936,2
10010,40.738548,-73.982455,7
10033,40.853466,-73.934048,3
10029,40.785258,-73.941526,11
10034,40.866053,-73.924835,0
10034,40.866053,-73.924835,0
10034,40.866053,-73.924835,0
10034,40.866053,-73.924835,10
10025,40.800119,-73.962837,11
10002,40.713684,-73.986336,0
10002,40.713684,-73.986336,0
10002,40.713684,-73.986336,0
10002,40.713684,-73.986336,0
10002,40.713684,-73.986336,19
10029,40.797577,-73.94128,1
10019,40.763866,-73.985939,29
10009,40.729589,-73.982555,5
10009,40.727892,-73.978525,0
10009,40.727892,-73.978525,0
10009,40.727892,-73.978525,2
10009,40.724117,-73.986381,0
10009,40.724117,-73.986381,0
10009,40.72438,-73.98138,0
10002,40.715915,-73.979893,2
10009,40.72438,-73.98138,0
10009,40.72438,-73.98138,0
10009,40.72438,-73.98138,2
10128,40.777911,-73.947757,0
10011,40.742129,-74.002198,0
10011,40.742129,-74.002198,0
10011,40.742129,-74.002198,0
10011,40.742129,-74.002198,5
10029,40.791179,-73.947776,1
10025,40.795157,-73.973292,0
10025,40.795157,-73.973292,0
10025,40.795157,-73.973292,2
10027,40.806768,-73.951061,2
10035,40.802419,-73.942634,7
10029,40.793194,-73.942548,0
10029,40.793194,-73.942548,0
10029,40.793194,-73.942548,4
10025,40.789526,-73.967574,0
10031,40.82074,-73.949097,0
10025,40.789526,-73.967574,0
10025,40.789526,-73.967574,0
10024,40.781958,-73.977638,3
10026,40.802207,-73.954142,0
10026,40.802207,-73.954142,0
10026,40.802207,-73.954142,46
10282,40.716668,-74.013542,0
10282,40.716668,-74.013542,0
10282,40.716668,-74.013542,3
10032,40.839305,-73.936159,0
10032,40.839305,-73.936159,0
10032,40.839305,-73.936159,0
10032,40.839305,-73.936159,16
10030,40.815016,-73.945123,7
10031,40.829832,-73.944789,2
10035,40.800256,-73.937558,4
10002,40.719029,-73.975891,2
10034,40.867826,-73.917059,2
10029,40.785671,-73.942548,0
10029,40.785671,-73.942548,0
10029,40.785671,-73.942548,0
10029,40.785671,-73.942548,2
10029,40.79564,-73.94441,12
10029,40.794872,-73.938719,5
10010,40.736094,-73.980663,15
10029,40.791881,-73.946558,7
10029,40.795146,-73.948368,6
10019,40.765878,-73.988823,6
10035,40.796668,-73.930966,1
10026,40.801689,-73.954908,3
10128,40.780706,-73.948553,0
10033,40.846542,-73.935205,1
10016,40.744838,-73.978116,2
10029,40.79307,-73.942303,0
10029,40.79307,-73.942303,0
10029,40.79307,-73.942303,0
10029,40.79307,-73.942303,15
10025,40.791728,-73.970845,0
10025,40.791728,-73.970845,0
10025,40.791728,-73.970845,0
10025,40.791728,-73.970845,5
10029,40.788952,-73.944538,0
11385,40.699516,-73.90214,5
10029,40.788952,-73.944538,0
10029,40.788952,-73.944538,6
10030,40.819767,-73.944433,15
10002,40.714201,-73.995087,0
10027,40.810431,-73.955809,0
10027,40.810431,-73.955809,0
10027,40.810511,-73.955997,0
10027,40.810511,-73.955997,2
10038,40.710729,-73.996631,5
10032,40.841321,-73.938506,0
10032,40.841321,-73.938506,0
10032,40.841321,-73.938506,4
10027,40.814637,-73.951912,3
10013,40.718903,-73.998438,0
10002,40.716553,-73.993092,0
10002,40.716553,-73.993092,0
10002,40.716553,-73.993092,0
10002,40.716553,-73.993092,9
10033,40.850626,-73.934377,0
10033,40.850626,-73.934377,0
10033,40.850626,-73.934377,3
10037,40.809672,-73.939872,3
10002,40.71457,-73.983724,0
11374,40.72814,-73.863582,0
10002,40.71457,-73.983724,0
10002,40.71457,-73.983724,7
10030,40.817372,-73.947712,0
10030,40.817372,-73.947712,0
10030,40.817372,-73.947712,0
10030,40.817372,-73.947712,0
10030,40.817372,-73.947712,42
10002,40.711549,-73.986542,6
10002,40.71925,-73.983056,1
10002,40.718383,-73.984452,6
10033,40.848908,-73.930948,0
10033,40.848908,-73.930948,0
10033,40.848908,-73.930948,16
10027,40.8063,-73.948013,0
10027,40.8063,-73.948013,0
10027,40.8063,-73.948013,3
10025,40.799178,-73.964842,0
10025,40.799178,-73.964842,0
10025,40.799178,-73.964842,8
10029,40.789295,-73.939262,2
10031,40.826295,-73.946845,0
10031,40.826295,-73.946845,0
10031,40.826295,-73.946845,1
10027,40.810928,-73.948938,1
10035,40.797302,-73.936365,0
10035,40.797302,-73.936365,0
10035,40.797302,-73.936365,16
10075,40.770419,-73.951135,0
10075,40.770419,-73.951135,0
10075,40.770419,-73.951135,0
10027,40.81755,-73.953041,3
10025,40.794264,-73.968706,0
10032,40.836536,-73.937159,0
10032,40.836536,-73.937159,0
10032,40.836536,-73.937159,10
10025,40.802917,-73.965613,0
10025,40.802917,-73.965613,0
10025,40.802917,-73.965613,11
10024,40.788865,-73.971847,2
10021,40.77205,-73.958066,7
10128,40.781227,-73.955673,7
10029,40.792122,-73.951961,0
10029,40.792122,-73.951961,0
10029,40.792122,-73.951961,3
10033,40.845469,-73.940468,0
10033,40.845469,-73.940468,0
10033,40.845469,-73.940468,4
10030,40.814422,-73.943664,6
10034,40.866706,-73.923948,0
10034,40.866706,-73.923948,0
10034,40.866706,-73.923948,0
10040,40.859243,-73.927792,4
10027,40.807843,-73.955569,3
10065,40.763736,-73.95815,0
10026,40.798511,-73.949251,14
10040,40.856693,-73.937093,4
10002,40.719598,-73.977904,21
10040,40.852631,-73.927604,1
10028,40.775078,-73.953096,0
10023,40.771925,-73.987328,9
10031,40.820953,-73.951145,0
10031,40.820953,-73.951145,0
10031,40.820953,-73.951145,0
10031,40.820953,-73.951145,2
10030,40.821535,-73.940941,0
10030,40.821535,-73.940941,0
10030,40.821535,-73.940941,9
10027,40.819572,-73.957823,15
10037,40.813184,-73.937322,10
10128,40.784826,-73.949611,0
10128,40.784826,-73.949611,0
10128,40.784826,-73.949611,1
10023,40.778059,-73.984449,2
10039,40.824495,-73.936997,2
10035,40.797467,-73.930868,0
10035,40.797467,-73.930868,0
10035,40.797467,-73.930868,2
10026,40.802136,-73.947828,4
10026,40.797874,-73.949699,2
10040,40.86079,-73.930672,0
10040,40.86079,-73.930672,0
10040,40.86079,-73.930672,0
10040,40.86079,-73.930672,10
10027,40.815458,-73.952908,0
10007,40.71602,-74.011035,1
10034,40.8654,-73.921101,0
10065,40.763842,-73.964222,0
10044,40.763894,-73.947916,1
10280,40.70644,-74.017818,0
10280,40.70644,-74.017818,0
10280,40.70644,-74.017818,4
10016,40.74428,-73.972591,1
10004,40.70568,-74.013302,0
10004,40.70568,-74.013302,0
10004,40.70568,-74.013302,0
10004,40.70568,-74.013302,50
10036,40.761479,-73.995823,5
10011,40.739178,-73.9955,0
10039,40.826126,-73.937982,0
10040,40.857801,-73.9351,2
10029,40.793856,-73.934028,0
10029,40.793856,-73.934028,0
10029,40.793856,-73.934028,19
10023,40.773629,-73.985273,14
10011,40.742867,-74.002136,0
10011,40.742867,-74.002136,0
10011,40.742867,-74.002136,0
10011,40.742867,-74.002136,0
10011,40.742867,-74.002136,0
10011,40.742867,-74.002136,0
10011,40.742867,-74.002136,56
